seller_id,platform,category,kind,region,impressions,clicks,enrolled,risk_rating,manual_file_ingested,optin_cta_tagged,impression_tag_valid,click_date,enrollment_date,product_opted,campaign_id,seller_tenure_months,conversion_rate
SELL13816,Mobile Web,Electronics,Enterprise,East,1,1,1,3.45,Yes,No,Yes,31-03-2025,13-04-2025,One-Time Fee,CMP613,2,1
SELL13817,Web,Toys,Enterprise,North,19,16,0,2.05,Yes,Yes,No,30-03-2025,,One-Time Fee,CMP281,29,0.84
SELL13818,App,Fashion,Individual,West,5,2,0,2.44,No,Yes,No,28-04-2025,,Subscription,CMP338,9,0.4
SELL13819,Web,Electronics,Small Business,East,16,5,1,1.95,No,Yes,Yes,15-04-2025,23-04-2025,Subscription,CMP733,13,0.31
SELL13820,App,Home,Small Business,North,6,4,0,1.34,No,No,Yes,11-02-2025,,Subscription,CMP104,35,0.67
SELL13821,App,Toys,Small Business,North,13,2,0,1.9,No,No,Yes,26-02-2025,,One-Time Fee,CMP449,30,0.15
SELL13822,App,Books,Enterprise,East,11,2,1,4.63,No,Yes,Yes,21-04-2025,13-02-2025,One-Time Fee,CMP187,14,0.18
SELL13823,Web,Fashion,Enterprise,North,5,5,1,3.33,Yes,No,No,05-02-2025,02-03-2025,Subscription,CMP473,4,1
SELL13824,Mobile Web,Toys,Small Business,North,14,14,1,4.88,No,No,No,06-04-2025,05-02-2025,Subscription,CMP734,5,1
SELL13825,App,Toys,Small Business,West,20,12,0,1.25,Yes,Yes,Yes,20-02-2025,,Subscription,CMP381,20,0.6
SELL13826,App,Electronics,Small Business,South,19,18,0,2.8,Yes,No,Yes,11-04-2025,,One-Time Fee,CMP357,10,0.95
SELL13827,App,Fashion,Small Business,South,10,9,1,1.48,No,No,No,07-04-2025,05-02-2025,One-Time Fee,CMP379,10,0.9
SELL13828,Web,Home,Individual,North,6,1,1,4.24,No,Yes,Yes,25-03-2025,03-04-2025,One-Time Fee,CMP850,2,0.17
SELL13829,Web,Books,Small Business,North,8,4,1,1.13,Yes,No,Yes,24-04-2025,05-03-2025,One-Time Fee,CMP672,21,0.5
SELL13830,App,Electronics,Individual,East,1,0,0,2.26,No,Yes,Yes,21-03-2025,,Subscription,CMP765,28,0
SELL13831,Web,Books,Individual,North,7,4,0,4.58,No,Yes,Yes,11-04-2025,,Subscription,CMP367,29,0.57
SELL13832,Web,Fashion,Enterprise,South,3,2,0,2.29,Yes,No,No,08-03-2025,,One-Time Fee,CMP685,10,0.67
SELL13833,Mobile Web,Fashion,Enterprise,East,5,0,0,2.36,Yes,Yes,No,04-04-2025,,Subscription,CMP571,8,0
SELL13834,Mobile Web,Electronics,Enterprise,North,18,13,1,2.71,Yes,No,No,30-03-2025,10-03-2025,One-Time Fee,CMP719,13,0.72
SELL13835,Mobile Web,Books,Small Business,North,4,2,1,1.8,No,Yes,Yes,15-02-2025,03-04-2025,Subscription,CMP577,19,0.5
SELL13836,App,Electronics,Small Business,East,13,1,1,1.96,No,Yes,No,03-04-2025,02-03-2025,One-Time Fee,CMP912,16,0.08
SELL13837,App,Home,Small Business,North,13,7,1,2.67,No,Yes,Yes,12-02-2025,13-03-2025,Stored Value,CMP210,30,0.54
SELL13838,Mobile Web,Books,Enterprise,West,17,9,0,1.56,No,No,Yes,22-04-2025,,Stored Value,CMP379,6,0.53
SELL13839,Web,Electronics,Enterprise,North,18,13,1,3.58,No,No,No,31-03-2025,06-04-2025,One-Time Fee,CMP806,36,0.72
SELL13840,App,Electronics,Individual,South,13,11,1,3.55,No,Yes,Yes,01-02-2025,04-04-2025,Subscription,CMP442,21,0.85
SELL13841,Web,Books,Individual,East,1,1,1,3.82,No,Yes,Yes,22-04-2025,19-04-2025,One-Time Fee,CMP993,30,1
SELL13842,App,Home,Small Business,West,5,3,1,4.27,Yes,No,Yes,10-04-2025,09-02-2025,Subscription,CMP232,23,0.6
SELL13843,Web,Books,Enterprise,North,2,2,1,1.87,No,No,Yes,04-03-2025,26-02-2025,One-Time Fee,CMP873,34,1
SELL13844,Web,Fashion,Enterprise,West,6,1,1,2.94,Yes,No,Yes,18-04-2025,12-02-2025,Subscription,CMP648,24,0.17
SELL13845,Mobile Web,Books,Small Business,West,20,18,1,1.99,No,No,Yes,17-03-2025,27-02-2025,Stored Value,CMP442,18,0.9
SELL13846,Web,Books,Small Business,South,8,7,1,3.01,Yes,Yes,No,07-02-2025,01-03-2025,Stored Value,CMP927,28,0.88
SELL13847,App,Toys,Small Business,East,12,3,0,4.91,No,No,Yes,24-03-2025,,Subscription,CMP781,34,0.25
SELL13848,Mobile Web,Fashion,Enterprise,East,20,10,1,3.15,Yes,Yes,No,24-02-2025,03-04-2025,One-Time Fee,CMP254,34,0.5
SELL13849,App,Electronics,Small Business,South,11,5,1,3.8,No,Yes,Yes,10-04-2025,17-03-2025,Subscription,CMP679,8,0.45
SELL13850,App,Home,Small Business,North,9,2,0,3.32,No,No,Yes,31-01-2025,,Subscription,CMP246,36,0.22
SELL13851,App,Electronics,Small Business,South,12,7,1,3.98,No,No,Yes,16-03-2025,15-02-2025,Stored Value,CMP477,17,0.58
SELL13852,Web,Electronics,Small Business,West,15,13,1,3.28,No,No,Yes,06-04-2025,01-02-2025,One-Time Fee,CMP760,1,0.87
SELL13853,Mobile Web,Home,Individual,East,19,0,0,1.09,Yes,Yes,No,23-04-2025,,Subscription,CMP205,24,0
SELL13854,Mobile Web,Electronics,Small Business,North,2,1,1,3.05,Yes,Yes,Yes,27-04-2025,29-04-2025,One-Time Fee,CMP246,21,0.5
SELL13855,Web,Fashion,Enterprise,East,3,1,1,1.18,Yes,No,No,30-03-2025,23-04-2025,Subscription,CMP790,29,0.33
SELL13856,Mobile Web,Home,Small Business,East,6,4,1,1.51,No,Yes,Yes,28-04-2025,02-02-2025,Subscription,CMP727,32,0.67
SELL13857,App,Home,Small Business,East,12,7,0,2.13,No,Yes,Yes,25-03-2025,,Stored Value,CMP943,16,0.58
SELL13858,Mobile Web,Books,Small Business,North,18,17,0,3.28,Yes,Yes,No,21-02-2025,,One-Time Fee,CMP304,4,0.94
SELL13859,Web,Electronics,Individual,West,18,4,1,4.18,No,No,No,07-03-2025,17-03-2025,One-Time Fee,CMP142,13,0.22
SELL13860,Web,Home,Individual,West,12,10,0,3.73,Yes,Yes,No,16-02-2025,,One-Time Fee,CMP803,15,0.83
SELL13861,App,Electronics,Enterprise,South,2,2,0,4.33,Yes,Yes,Yes,09-02-2025,,Subscription,CMP786,2,1
SELL13862,Web,Fashion,Individual,West,14,10,1,2.85,Yes,Yes,Yes,16-02-2025,01-03-2025,One-Time Fee,CMP921,4,0.71
SELL13863,Mobile Web,Fashion,Small Business,West,5,1,0,4.64,Yes,No,No,12-02-2025,,One-Time Fee,CMP424,16,0.2
SELL13864,Mobile Web,Electronics,Individual,South,12,6,1,2.39,No,Yes,No,21-02-2025,14-04-2025,Stored Value,CMP706,26,0.5
SELL13865,Mobile Web,Fashion,Individual,East,6,2,0,4.87,Yes,Yes,Yes,08-02-2025,,Stored Value,CMP586,23,0.33
SELL13866,Web,Toys,Individual,North,20,2,1,3.62,No,No,Yes,27-03-2025,04-03-2025,One-Time Fee,CMP485,16,0.1
SELL13867,Mobile Web,Electronics,Individual,West,20,10,1,4.4,No,Yes,Yes,15-02-2025,25-03-2025,Stored Value,CMP632,12,0.5
SELL13868,App,Fashion,Small Business,North,15,12,0,4.44,No,No,No,06-04-2025,,One-Time Fee,CMP730,11,0.8
SELL13869,App,Home,Enterprise,South,8,8,1,1.11,Yes,Yes,No,14-04-2025,28-02-2025,One-Time Fee,CMP417,20,1
SELL13870,App,Toys,Individual,North,10,8,0,2.79,Yes,No,Yes,18-03-2025,,One-Time Fee,CMP943,36,0.8
SELL13871,Mobile Web,Fashion,Individual,North,15,0,0,3.89,No,No,No,09-04-2025,,One-Time Fee,CMP726,4,0
SELL13872,Mobile Web,Toys,Enterprise,South,5,2,0,3.3,Yes,Yes,Yes,24-03-2025,,Stored Value,CMP807,18,0.4
SELL13873,App,Fashion,Enterprise,North,4,0,0,1.22,Yes,No,Yes,01-02-2025,,One-Time Fee,CMP449,29,0
SELL13874,Web,Fashion,Small Business,South,11,5,0,2.85,Yes,No,No,14-03-2025,,One-Time Fee,CMP862,14,0.45
SELL13875,Web,Home,Individual,West,7,0,0,2.55,No,Yes,Yes,22-02-2025,,Stored Value,CMP600,19,0
SELL13876,Web,Fashion,Small Business,East,14,2,1,3.31,No,Yes,No,11-03-2025,23-02-2025,Subscription,CMP458,26,0.14
SELL13877,Web,Toys,Enterprise,East,6,0,0,4.38,Yes,No,No,17-03-2025,,Stored Value,CMP868,20,0
SELL13878,App,Books,Individual,West,16,11,0,4.04,Yes,No,No,06-03-2025,,Subscription,CMP888,33,0.69
SELL13879,App,Books,Small Business,West,12,8,1,3.33,No,No,No,20-03-2025,01-02-2025,One-Time Fee,CMP104,21,0.67
SELL13880,App,Electronics,Small Business,West,4,4,1,3.4,No,No,No,04-04-2025,10-02-2025,Stored Value,CMP201,24,1
SELL13881,Web,Home,Small Business,West,19,0,0,1.01,Yes,No,No,31-01-2025,,Subscription,CMP725,32,0
SELL13882,Mobile Web,Toys,Individual,East,20,11,1,3.75,No,Yes,No,28-04-2025,22-02-2025,Stored Value,CMP619,12,0.55
SELL13883,App,Electronics,Small Business,South,17,11,1,4.05,No,Yes,Yes,06-02-2025,03-03-2025,Stored Value,CMP754,11,0.65
SELL13884,Web,Fashion,Enterprise,North,6,2,1,1.7,No,No,No,10-03-2025,11-02-2025,Stored Value,CMP604,25,0.33
SELL13885,Web,Home,Enterprise,West,8,5,0,2.05,No,Yes,No,02-03-2025,,One-Time Fee,CMP199,9,0.62
SELL13886,Mobile Web,Toys,Individual,East,20,10,1,1.89,Yes,No,No,17-02-2025,04-03-2025,One-Time Fee,CMP723,5,0.5
SELL13887,App,Toys,Enterprise,East,14,9,1,1.57,No,No,Yes,04-02-2025,05-04-2025,Stored Value,CMP107,3,0.64
SELL13888,App,Toys,Small Business,South,3,0,0,4.06,Yes,Yes,No,24-03-2025,,One-Time Fee,CMP533,16,0
SELL13889,Mobile Web,Toys,Enterprise,North,7,6,0,4.72,Yes,No,Yes,16-03-2025,,Subscription,CMP788,21,0.86
SELL13890,Web,Toys,Enterprise,West,20,12,1,4.6,No,Yes,Yes,29-04-2025,01-04-2025,One-Time Fee,CMP470,32,0.6
SELL13891,App,Home,Small Business,East,12,12,1,1.67,Yes,No,Yes,22-04-2025,14-04-2025,Stored Value,CMP792,33,1
SELL13892,Web,Toys,Enterprise,West,10,1,0,2.28,Yes,No,No,11-04-2025,,Stored Value,CMP432,22,0.1
SELL13893,Web,Home,Individual,North,2,2,1,3.3,No,No,No,06-04-2025,23-03-2025,Subscription,CMP102,29,1
SELL13894,Web,Books,Individual,West,19,12,1,3.35,Yes,Yes,No,30-01-2025,18-04-2025,Stored Value,CMP275,35,0.63
SELL13895,Mobile Web,Home,Small Business,East,9,8,1,3.15,Yes,No,No,03-02-2025,13-03-2025,One-Time Fee,CMP163,27,0.89
SELL13896,Web,Books,Enterprise,North,19,19,0,4.28,No,No,Yes,09-03-2025,,Subscription,CMP121,34,1
SELL13897,Web,Electronics,Individual,South,6,3,1,2.42,Yes,Yes,Yes,29-03-2025,14-03-2025,One-Time Fee,CMP881,17,0.5
SELL13898,App,Toys,Individual,East,12,9,0,4.81,No,Yes,No,18-03-2025,,One-Time Fee,CMP367,13,0.75
SELL13899,Mobile Web,Books,Individual,South,18,11,0,2.91,No,Yes,Yes,11-04-2025,,One-Time Fee,CMP653,31,0.61
SELL13900,Web,Toys,Enterprise,North,17,15,0,3.52,Yes,Yes,Yes,10-04-2025,,Stored Value,CMP915,31,0.88
SELL13901,Web,Fashion,Individual,North,20,10,0,2.06,Yes,No,Yes,13-03-2025,,One-Time Fee,CMP552,1,0.5
SELL13902,Mobile Web,Books,Enterprise,West,15,3,1,1.96,No,Yes,Yes,31-01-2025,21-03-2025,Stored Value,CMP791,12,0.2
SELL13903,Mobile Web,Fashion,Individual,North,6,5,1,2.22,No,Yes,No,29-04-2025,23-04-2025,Stored Value,CMP718,32,0.83
SELL13904,App,Toys,Small Business,West,17,17,1,1.45,Yes,No,Yes,12-04-2025,02-02-2025,One-Time Fee,CMP991,22,1
SELL13905,Mobile Web,Fashion,Enterprise,East,20,18,1,1.66,No,Yes,No,07-04-2025,19-02-2025,Stored Value,CMP823,8,0.9
SELL13906,Web,Fashion,Small Business,West,18,7,0,3.7,Yes,No,Yes,25-02-2025,,Stored Value,CMP160,22,0.39
SELL13907,Mobile Web,Electronics,Small Business,South,16,5,1,1.89,No,Yes,Yes,12-04-2025,09-02-2025,Subscription,CMP612,11,0.31
SELL13908,App,Fashion,Enterprise,West,6,0,1,3.47,No,No,No,22-04-2025,26-04-2025,Stored Value,CMP183,6,0
SELL13909,Web,Books,Individual,North,13,7,1,3.06,Yes,Yes,No,20-04-2025,12-02-2025,Stored Value,CMP568,25,0.54
SELL13910,Mobile Web,Home,Enterprise,South,14,4,0,2.56,Yes,Yes,Yes,28-04-2025,,One-Time Fee,CMP440,3,0.29
SELL13911,App,Toys,Small Business,East,4,0,0,1.11,Yes,Yes,No,22-04-2025,,One-Time Fee,CMP699,17,0
SELL13912,Mobile Web,Toys,Small Business,West,12,4,1,1.56,No,No,Yes,21-02-2025,04-04-2025,One-Time Fee,CMP881,4,0.33
SELL13913,App,Fashion,Enterprise,North,10,7,1,2.79,No,No,Yes,24-04-2025,13-04-2025,One-Time Fee,CMP363,1,0.7
SELL13914,App,Home,Small Business,East,9,6,1,2.68,No,No,No,03-03-2025,09-04-2025,One-Time Fee,CMP169,19,0.67
SELL13915,Mobile Web,Toys,Enterprise,West,11,2,1,2.19,No,Yes,Yes,16-02-2025,28-04-2025,Stored Value,CMP356,16,0.18
SELL13916,App,Fashion,Individual,South,3,3,0,4.76,Yes,Yes,No,21-04-2025,,One-Time Fee,CMP723,32,1
SELL13917,Mobile Web,Fashion,Small Business,West,11,4,1,2.93,Yes,No,Yes,08-02-2025,01-02-2025,Subscription,CMP357,10,0.36
SELL13918,App,Electronics,Enterprise,South,6,2,1,4.41,Yes,No,Yes,06-02-2025,08-04-2025,Stored Value,CMP394,31,0.33
SELL13919,App,Fashion,Individual,West,5,1,1,2.19,Yes,No,No,07-04-2025,10-02-2025,Stored Value,CMP942,31,0.2
SELL13920,App,Fashion,Individual,South,2,2,1,3.38,No,No,Yes,24-03-2025,28-03-2025,Stored Value,CMP481,11,1
SELL13921,Mobile Web,Fashion,Enterprise,West,4,0,0,2.46,Yes,No,Yes,24-04-2025,,Stored Value,CMP189,34,0
SELL13922,App,Electronics,Enterprise,North,20,8,0,3.23,No,Yes,Yes,17-04-2025,,Stored Value,CMP918,18,0.4
SELL13923,Mobile Web,Toys,Individual,East,6,4,1,1.54,Yes,No,No,12-03-2025,22-02-2025,Stored Value,CMP305,21,0.67
SELL13924,Web,Fashion,Small Business,West,11,3,0,3.85,No,Yes,Yes,10-02-2025,,Subscription,CMP151,14,0.27
SELL13925,Web,Electronics,Individual,North,6,2,1,3.72,No,Yes,Yes,02-04-2025,24-02-2025,Subscription,CMP297,15,0.33
SELL13926,Web,Toys,Enterprise,West,5,2,1,4.06,Yes,No,No,30-03-2025,14-04-2025,Subscription,CMP614,16,0.4
SELL13927,Web,Fashion,Individual,South,19,0,0,2.46,No,Yes,Yes,29-03-2025,,Stored Value,CMP410,8,0
SELL13928,Mobile Web,Fashion,Small Business,South,19,16,0,4.99,No,No,Yes,10-03-2025,,Stored Value,CMP551,25,0.84
SELL13929,Web,Home,Individual,South,19,18,1,1.34,No,No,No,12-04-2025,19-02-2025,Stored Value,CMP536,26,0.95
SELL13930,Mobile Web,Electronics,Individual,East,12,0,0,2.1,Yes,Yes,No,26-02-2025,,Subscription,CMP499,4,0
SELL13931,App,Fashion,Small Business,West,4,1,1,2.47,Yes,Yes,Yes,01-03-2025,01-04-2025,Stored Value,CMP495,27,0.25
SELL13932,App,Fashion,Enterprise,West,18,11,1,4.97,Yes,No,No,23-02-2025,22-04-2025,One-Time Fee,CMP936,6,0.61
SELL13933,App,Toys,Individual,West,18,8,0,1.91,Yes,Yes,Yes,31-03-2025,,Stored Value,CMP706,5,0.44
SELL13934,Web,Books,Individual,East,18,5,1,4.3,Yes,Yes,Yes,15-04-2025,28-02-2025,One-Time Fee,CMP991,14,0.28
SELL13935,Web,Fashion,Small Business,North,3,0,1,2.45,No,No,No,05-04-2025,21-04-2025,One-Time Fee,CMP840,12,0
SELL13936,Web,Toys,Individual,East,12,2,0,2.13,No,No,No,24-02-2025,,Subscription,CMP485,15,0.17
SELL13937,App,Home,Small Business,North,3,3,1,1.83,No,Yes,No,15-02-2025,17-03-2025,One-Time Fee,CMP973,19,1
SELL13938,App,Fashion,Small Business,West,6,6,0,2.7,No,Yes,Yes,23-03-2025,,Subscription,CMP814,31,1
SELL13939,Mobile Web,Books,Enterprise,North,13,1,1,2.11,No,No,Yes,02-04-2025,21-02-2025,Stored Value,CMP401,11,0.08
SELL13940,App,Home,Individual,East,2,1,1,2.16,No,Yes,No,30-01-2025,22-04-2025,Subscription,CMP334,31,0.5
SELL13941,Mobile Web,Fashion,Small Business,West,3,3,1,4.65,Yes,Yes,Yes,05-03-2025,07-03-2025,Subscription,CMP147,8,1
SELL13942,Web,Toys,Enterprise,East,12,6,0,1.74,Yes,Yes,No,26-03-2025,,Subscription,CMP931,12,0.5
SELL13943,Web,Home,Individual,West,9,0,1,3.44,Yes,No,Yes,16-02-2025,05-03-2025,One-Time Fee,CMP923,33,0
SELL13944,Mobile Web,Home,Small Business,South,8,5,1,2.71,No,No,No,08-02-2025,16-02-2025,Subscription,CMP883,29,0.62
SELL13945,Mobile Web,Books,Small Business,South,19,18,0,2.4,No,Yes,Yes,18-04-2025,,One-Time Fee,CMP887,20,0.95
SELL13946,App,Home,Small Business,East,7,6,1,3.34,No,No,Yes,01-03-2025,05-04-2025,One-Time Fee,CMP563,34,0.86
SELL13947,Web,Home,Individual,North,14,14,0,4.04,Yes,No,Yes,24-03-2025,,One-Time Fee,CMP979,26,1
SELL13948,Web,Toys,Individual,South,15,8,1,4.21,No,No,Yes,05-04-2025,18-03-2025,One-Time Fee,CMP831,10,0.53
SELL13949,App,Electronics,Individual,North,15,10,1,3.9,No,No,Yes,27-02-2025,19-04-2025,Subscription,CMP175,36,0.67
SELL13950,App,Fashion,Individual,North,16,11,1,3.25,Yes,No,Yes,05-04-2025,21-03-2025,Stored Value,CMP800,2,0.69
SELL13951,App,Home,Individual,West,3,2,1,1.63,No,Yes,Yes,24-02-2025,23-03-2025,Stored Value,CMP537,32,0.67
SELL13952,App,Toys,Enterprise,South,11,8,0,1.61,No,Yes,Yes,16-03-2025,,Stored Value,CMP567,5,0.73
SELL13953,Mobile Web,Books,Individual,West,7,0,0,1.41,No,No,No,28-04-2025,,One-Time Fee,CMP158,36,0
SELL13954,Web,Books,Individual,North,15,15,0,4.9,Yes,No,No,06-02-2025,,One-Time Fee,CMP273,32,1
SELL13955,Web,Electronics,Individual,West,10,6,0,3.55,No,No,No,23-03-2025,,Stored Value,CMP101,30,0.6
SELL13956,Web,Home,Enterprise,West,2,0,0,2.53,Yes,Yes,No,03-02-2025,,Stored Value,CMP103,34,0
SELL13957,Web,Electronics,Small Business,North,11,3,0,4.32,Yes,Yes,Yes,15-03-2025,,Stored Value,CMP235,8,0.27
SELL13958,Web,Toys,Individual,East,6,5,1,1.38,Yes,Yes,Yes,13-04-2025,14-04-2025,One-Time Fee,CMP169,25,0.83
SELL13959,Mobile Web,Toys,Individual,North,19,6,0,4.13,No,No,No,31-03-2025,,Stored Value,CMP140,8,0.32
SELL13960,Web,Books,Individual,South,10,9,1,3.23,Yes,No,Yes,25-03-2025,17-04-2025,One-Time Fee,CMP490,17,0.9
SELL13961,Mobile Web,Books,Individual,West,5,4,0,2.78,Yes,Yes,No,14-02-2025,,Stored Value,CMP988,10,0.8
SELL13962,Mobile Web,Books,Small Business,East,11,4,0,1.14,Yes,No,Yes,16-03-2025,,One-Time Fee,CMP185,34,0.36
SELL13963,App,Toys,Individual,East,5,2,0,3.78,No,No,Yes,05-04-2025,,Stored Value,CMP401,10,0.4
SELL13964,Web,Home,Individual,South,9,2,1,1.46,No,No,No,25-04-2025,10-02-2025,One-Time Fee,CMP553,32,0.22
SELL13965,Web,Electronics,Small Business,North,4,1,1,3.76,Yes,Yes,Yes,09-04-2025,14-04-2025,Stored Value,CMP896,34,0.25
SELL13966,Mobile Web,Books,Small Business,East,14,7,1,3.07,Yes,Yes,No,16-03-2025,20-02-2025,One-Time Fee,CMP111,32,0.5
SELL13967,App,Toys,Small Business,South,7,0,1,1.13,No,No,No,01-02-2025,12-04-2025,Subscription,CMP875,28,0
SELL13968,Mobile Web,Fashion,Enterprise,West,6,4,1,4.78,No,Yes,Yes,18-04-2025,25-03-2025,Subscription,CMP911,32,0.67
SELL13969,Mobile Web,Home,Small Business,East,4,3,1,3.55,No,No,No,02-03-2025,07-04-2025,Subscription,CMP579,30,0.75
SELL13970,Mobile Web,Books,Individual,East,4,1,1,1.79,Yes,No,Yes,27-04-2025,14-04-2025,One-Time Fee,CMP962,12,0.25
SELL13971,Web,Fashion,Small Business,West,17,14,0,2.7,No,No,No,03-04-2025,,Stored Value,CMP611,20,0.82
SELL13972,Mobile Web,Home,Small Business,East,20,9,0,3.59,Yes,Yes,Yes,29-04-2025,,Stored Value,CMP758,7,0.45
SELL13973,App,Toys,Small Business,East,10,3,1,4.6,Yes,Yes,Yes,12-04-2025,17-03-2025,Stored Value,CMP354,20,0.3
SELL13974,App,Books,Small Business,South,11,11,1,4.94,No,No,No,25-03-2025,03-03-2025,One-Time Fee,CMP477,20,1
SELL13975,Web,Fashion,Enterprise,North,20,20,1,1.45,Yes,No,No,11-02-2025,11-04-2025,Stored Value,CMP911,5,1
SELL13976,Web,Electronics,Small Business,North,12,10,1,1.46,Yes,No,Yes,12-02-2025,26-04-2025,One-Time Fee,CMP489,10,0.83
SELL13977,Mobile Web,Home,Individual,North,7,1,1,1.45,No,No,No,04-03-2025,25-02-2025,Stored Value,CMP690,5,0.14
SELL13978,App,Home,Individual,East,13,3,0,4.55,Yes,Yes,No,14-02-2025,,Stored Value,CMP139,36,0.23
SELL13979,Mobile Web,Home,Small Business,South,3,0,1,1.06,Yes,No,No,03-02-2025,10-03-2025,Stored Value,CMP241,1,0
SELL13980,App,Fashion,Small Business,West,13,5,1,3.51,Yes,Yes,No,14-02-2025,25-02-2025,Stored Value,CMP268,26,0.38
SELL13981,Mobile Web,Electronics,Individual,East,15,13,0,1.99,Yes,No,No,09-03-2025,,Stored Value,CMP980,33,0.87
SELL13982,App,Fashion,Small Business,East,16,2,1,1.54,Yes,Yes,No,23-03-2025,05-03-2025,One-Time Fee,CMP920,17,0.12
SELL13983,Web,Toys,Enterprise,South,13,1,1,4.33,Yes,No,No,19-03-2025,12-04-2025,Subscription,CMP825,9,0.08
SELL13984,Web,Home,Enterprise,East,18,10,0,3.63,No,Yes,No,28-03-2025,,Subscription,CMP998,22,0.56
SELL13985,App,Fashion,Enterprise,East,5,4,0,2.33,No,Yes,Yes,31-01-2025,,Subscription,CMP448,23,0.8
SELL13986,App,Fashion,Individual,North,10,0,0,1.04,No,No,Yes,14-03-2025,,Stored Value,CMP879,31,0
SELL13987,App,Fashion,Enterprise,North,15,10,0,3.89,No,No,No,09-03-2025,,Stored Value,CMP861,28,0.67
SELL13988,Web,Fashion,Enterprise,East,20,5,0,4.2,Yes,Yes,Yes,11-04-2025,,One-Time Fee,CMP454,23,0.25
SELL13989,Web,Home,Small Business,South,7,5,0,2.82,No,Yes,Yes,09-04-2025,,Stored Value,CMP936,23,0.71
SELL13990,Mobile Web,Books,Individual,North,6,2,1,1.88,Yes,Yes,Yes,23-04-2025,15-04-2025,Subscription,CMP459,8,0.33
SELL13991,App,Toys,Individual,West,16,7,1,1.57,No,Yes,Yes,04-02-2025,07-04-2025,Subscription,CMP188,22,0.44
SELL13992,Web,Toys,Small Business,West,14,9,1,1.28,Yes,Yes,No,19-03-2025,27-02-2025,One-Time Fee,CMP723,14,0.64
SELL13993,Mobile Web,Toys,Individual,North,12,11,1,4.66,No,Yes,No,13-03-2025,23-02-2025,Subscription,CMP262,31,0.92
SELL13994,Web,Fashion,Individual,West,7,6,0,1.33,Yes,Yes,Yes,22-03-2025,,One-Time Fee,CMP530,35,0.86
SELL13995,Mobile Web,Books,Small Business,East,16,9,1,1.41,Yes,No,No,18-04-2025,19-04-2025,Stored Value,CMP148,29,0.56
SELL13996,App,Toys,Enterprise,North,12,0,0,3.74,Yes,No,No,08-02-2025,,One-Time Fee,CMP437,18,0
SELL13997,Mobile Web,Fashion,Individual,North,10,1,1,4.06,Yes,Yes,No,05-02-2025,20-02-2025,Subscription,CMP874,35,0.1
SELL13998,Web,Books,Enterprise,South,11,4,0,1.4,Yes,No,Yes,11-02-2025,,One-Time Fee,CMP351,27,0.36
SELL13999,App,Electronics,Enterprise,East,8,2,1,4.47,Yes,Yes,No,18-04-2025,05-04-2025,Subscription,CMP508,6,0.25
SELL14000,Mobile Web,Fashion,Enterprise,West,7,0,0,1.31,No,No,No,18-03-2025,,Subscription,CMP415,13,0
SELL14001,App,Home,Enterprise,West,1,0,0,3.95,No,No,Yes,14-03-2025,,One-Time Fee,CMP400,27,0
SELL14002,Web,Books,Individual,South,12,1,1,4.03,No,Yes,Yes,19-03-2025,09-03-2025,One-Time Fee,CMP543,13,0.08
SELL14003,App,Books,Enterprise,West,2,1,1,2.62,Yes,No,Yes,25-02-2025,25-02-2025,Stored Value,CMP947,22,0.5
SELL14004,App,Books,Small Business,North,1,1,0,4.75,No,Yes,No,26-04-2025,,One-Time Fee,CMP251,28,1
SELL14005,Mobile Web,Books,Small Business,East,3,0,0,4.44,Yes,Yes,No,04-03-2025,,Subscription,CMP608,18,0
SELL14006,Mobile Web,Home,Individual,East,4,2,1,1.78,No,No,Yes,11-04-2025,08-04-2025,Subscription,CMP697,25,0.5
SELL14007,Web,Toys,Enterprise,South,2,0,1,1.03,No,Yes,No,31-01-2025,14-03-2025,One-Time Fee,CMP321,34,0
SELL14008,Mobile Web,Toys,Enterprise,South,18,3,1,2.91,Yes,Yes,Yes,18-03-2025,01-04-2025,One-Time Fee,CMP647,31,0.17
SELL14009,App,Electronics,Individual,North,20,4,1,2.86,No,No,No,04-04-2025,28-03-2025,One-Time Fee,CMP108,7,0.2
SELL14010,App,Books,Enterprise,East,17,1,0,4,Yes,No,Yes,08-03-2025,,Subscription,CMP711,6,0.06
SELL14011,Mobile Web,Fashion,Individual,North,11,2,1,4.63,No,No,No,25-04-2025,16-03-2025,One-Time Fee,CMP182,32,0.18
SELL14012,Web,Toys,Small Business,East,16,6,1,3.28,Yes,Yes,No,28-02-2025,29-03-2025,Stored Value,CMP830,32,0.38
SELL14013,App,Home,Enterprise,South,14,12,1,4.81,No,No,Yes,19-03-2025,22-03-2025,Stored Value,CMP982,34,0.86
SELL14014,App,Home,Individual,West,5,2,1,1.86,Yes,No,Yes,22-03-2025,14-02-2025,Subscription,CMP197,22,0.4
SELL14015,App,Fashion,Enterprise,North,9,8,1,4.47,Yes,No,Yes,08-04-2025,15-04-2025,Stored Value,CMP903,22,0.89
SELL14016,App,Electronics,Enterprise,West,1,0,0,2.24,No,No,No,28-02-2025,,Subscription,CMP408,19,0
SELL14017,Mobile Web,Home,Enterprise,South,14,11,1,1.46,No,Yes,Yes,15-02-2025,08-03-2025,Stored Value,CMP876,9,0.79
SELL14018,App,Books,Small Business,North,11,5,1,4.6,No,Yes,Yes,27-04-2025,03-02-2025,Stored Value,CMP448,5,0.45
